,row,col,frozen_col,readable,seeded_doc
419,uganda-Uganda,uganda | people,False,435. Uganda and Tanzania say it stifles production and trade in locally grown rice and some rice imports in the region are illegally re-exported.,False
420,uganda-Uganda,uganda | people,False,437. Laura says IJM could move to northern Uganda if funds become available.,False
421,uganda-Uganda,uganda | people,False,"438. Earlier this year, in June, I was privileged to get audience with H.E the president of Uganda.",False
422,uganda-Uganda,uganda | people,False,"439. When it broke out in Uganda last year, other countries like China were battling a tougher strain H7N9.",False
423,uganda-Uganda,uganda | people,False,"442. Regionally Uganda s imports from the African continent (based on 2020 data) is $2.8-billion, representing 34% of its total imports.",False
424,uganda-Uganda,uganda | people,False,443. But what we need to have is a process of being able to talk about what happened; a process of reconciliation and a process of justice so that we are able to ensure that northern Uganda and the country in general is able to move on.,False
425,uganda-Uganda,uganda | people,False,444. So I still believe Uganda is central geographically but also in terms of conflict resolution and building the East African Community.,False
426,uganda-Uganda,uganda | people,False,445. Many people are concerned about the failing impact on Uganda oil prices but the explanation is simple.,False
427,uganda-Uganda,uganda | people,False,"447. By 1986, when the NRM took power after an armed conflict of 20years (1966-1986),the economy of Uganda had collapsed and had been totally informalized.",False
428,uganda-Uganda,uganda | people,False,"453. Uganda needs up to 28.1 billion dollars to finance climate mitigation measures according to its Nationally Determined Contribution, a commitment it made in line with the 2015 Paris Agreement, for the period 2020-2030.",False
429,uganda-Uganda,uganda | people,False,461. Traders say they were later told Uganda is an open market and everyone is allowed to trade.,False
430,uganda-Uganda,uganda | people,False,462. TotalEnergies being the captain of Uganda s oil industries favoured European companies.,False
431,uganda-Uganda,uganda | people,False,"465. The other costs come about because, for instance, Uganda is landlocked and its oil is said to be waxy; needing pipelines to be heated if it is to be transported to the refining facility or exporting.",False
432,uganda-Uganda,uganda | people,False,"471. The government of Uganda has been so helpful to the people with disabilities in that several plans and rules have been put in place to cater for such people in all societies, especially at all public places, offices and other facilities.",False
433,uganda-Uganda,uganda | people,False,474. The president who will put his campaign trail on hold to welcome the Pope says this is a great blessing to Uganda.,False
434,uganda-Uganda,uganda | people,False,476. Uganda farmers need a movement towards agro-ecological farming systems.,False
435,uganda-Uganda,uganda | people,False,"479. From a realistic standpoint, the state of Uganda s physical planning, this is impractical and would mean closing at least 80 per cent of the existing bars in Uganda.",False
436,uganda-Uganda,uganda | people,False,"481. Now that government has already taken this strategic decision, I want to focus on what this decision taken by MoFPED means for traders along the value chain of production in Uganda s Agriculture, Industry and service sectors.",False
437,uganda-Uganda,uganda | people,False,486.  It is absurd that we have a law in Uganda that intends to take away the rights of farmers in future.,False
438,uganda-Uganda,uganda | people,False,"488. The directive also affected the tourism industry, which contributes 10% of Uganda s Gross Domestic Product- GDP.",False
439,uganda-Uganda,uganda | people,False,490. He said the biodiversity around Total s Uganda project is unique.,False
440,uganda-Uganda,uganda | people,False,491. His struggle and sacrifice for freedom and democracy in Uganda is undoubtedly one of the most inspiring acts of leadership.,False
441,uganda-Uganda,uganda | people,False,"493. Therefore, if there was a magic wand that would address Uganda s healthcare system issues, it would be sufficient and sustainable funding.",False
442,uganda-Uganda,uganda | people,False,497. Natuhwera said there is a pending criminal trial and therefore justice must be served to the government of Uganda and the people of Uganda who want the trial to go on.,False
443,uganda-Uganda,uganda | people,False,"499. Under the deal, the Chinese government would extend a loan to the government of Uganda to cover 85% of the cost of the project.",False
444,uganda-Uganda,uganda | people,False,"501. The agriculture sector remains the basis of Uganda s economy; it accounts for one quarter of the country s GDP, half of Uganda s exports and employs close to 70% of the country s labour force.",False
445,uganda-Uganda,uganda | people,False,"502. He said Uganda s economy is far from recovery, adding that commodity prices are still high and that unemployment rate is still worrying.",False
446,uganda-Uganda,we | rwanda,False,425. The population of Uganda was 14 million in 1986.,False
447,uganda-Uganda,we | rwanda,False,441. Uganda has to take cue from other countries.,False
448,uganda-Uganda,we | rwanda,False,"456. I want to reiterate the respect Somalia has for Uganda for championing peace in Somalia and our bilateral cooperation, the Somali leader said.",False
449,uganda-Uganda,we | rwanda,False,472. It was also grown on farms in western and eastern Uganda.,False
450,uganda-Uganda,we | rwanda,False,"482. In Uganda, by 1986 the population of elephants dwindled to 2000 from 30,000.",False
451,uganda-Uganda,karamoja | kampala,False,"403. Currently, in Uganda, an investor in the mining sector has to pay Shs100, 000 for a mining lease per hectare or part of a hectare as mineral rent annually, fees for a retention license amounting to Shs100,000 per km2 or part of a square KM as mineral rent annually, fees for an exploration license of Shs50,000 per km2 or part of a square KM as mineral rent annually.",False
452,uganda-Uganda,karamoja | kampala,False,406. Ambassador Ayebare also expressed optimism that the committee had executed its mandate in Uganda and a mid-term report is expected to be published as a document of the security council by 30th December 2022.,False
453,uganda-Uganda,karamoja | kampala,False,"408. In a statement released on Wednesday, Uganda s Ministry of Foreign Affairs said that all interactions and engagement minister Kutesa had with CEFC and its representative Patrick Ho were in fulfillment of his official functions as President of the UN General Assembly (PGA) in 2014-15.",False
454,uganda-Uganda,karamoja | kampala,False,410. An MP in Uganda takes Shs14.5 in salary and allowances every month while their Kenyan counterparts take Shs16.5 million.,False
455,uganda-Uganda,karamoja | kampala,False,"411. Kariuki presented to the media the Uganda Economic Update 19th Edition which reported that, according to the World Bank, the Uganda economy has been growing too slowly while its population was growing too fast, leaving the country unable to attain Middle Income Status.",False
456,uganda-Uganda,karamoja | kampala,False,"418. The logistics industry, and especially the Uganda Freight Forwarders Association (UFFA), is passionate about turning Uganda into the main logistics hub for the region.",False
457,uganda-Uganda,karamoja | kampala,False,426. President Museveni remains committed and set on seeing Uganda s oil exploration project and development plan concluded as stipulated; including advancing with the mega oil pipeline project across Lake Albert.,False
458,uganda-Uganda,karamoja | kampala,False,"427. History shows that two politicians, Obote and Museveni, who successfully launched their eventually successful bids to rule Uganda from Tanzania, destroyed this landmark.",False
459,uganda-Uganda,karamoja | kampala,False,"428. A 2009-2010 report by FIAN, Food First Information and Action Network, an international organization, found that the government has reportedly leased 2m feddans of land (840,127 ha) a staggering 2.2% of Uganda s total area in various parts of the country to Egypt, so that Egypt s private sector may come in and produce wheat and maize for export to Cairo.",False
460,uganda-Uganda,karamoja | kampala,False,431. Rudi Veestraeten said Uganda is on the truck in its approach to empowering the youth to become self-reliant.,False
461,uganda-Uganda,karamoja | kampala,False,"432. When the analysis was done; three emerged as particularly influential, among them Janet Museveni, wife of Uganda s Yoweri Museveni.",False
462,uganda-Uganda,karamoja | kampala,False,"436. In related developments, on Thursday, His Eminence Sheikh Shaban Ramadan Mubaje, the Mufti of Uganda, along with a delegation from the Interreligious Council of Uganda, conducted a tour of various oil projects.",False
